Datum,Temp,WindSpeed,RelativeHumidity,Precipitation,FFMC,DMC,DC,ISI,BUI,FWI,DSR,Fire
22.10.2010,12.8100004196167,27.3099994659424,44.2299995422363,0,84.9400024414063,2.74000000953674,14.289999961853,8.27999973297119,3.70000004768372,5.65000009536743,0.579999983310699,0
23.10.2010,14.2799997329712,27.3400001525879,50.0099983215332,0.879999995231628,83.9599990844727,3.90000009536743,17.5599994659424,7.26000022888184,5.01999998092651,5.61999988555908,0.579999983310699,0
24.10.2010,11.1700000762939,27.0799999237061,63.689998626709,7.1399998664856,57.3899993896484,2.1800000667572,10.8100004196167,1.33000004291534,2.90000009536743,0.46000000834465,0.00999999977648258,0
25.10.2010,16.4799995422363,26.9200000762939,49.7000007629395,47.1100006103516,56.9000015258789,1.70000004768372,3.67000007629395,1.26999998092651,1.62999999523163,0.370000004768372,0,0
26.10.2010,7.69000005722046,27.1900005340576,76.2300033569336,12.5799999237061,38.5800018310547,0.490000009536743,2.08999991416931,0.100000001490116,0.620000004768372,0.0299999993294477,0,0
27.10.2010,8.53999996185303,28.0499992370605,66.5899963378906,9.52000045776367,42.5699996948242,0.490000009536743,2.24000000953674,0.230000004172325,0.629999995231628,0.0599999986588955,0,0
28.10.2010,11.0500001907349,28.6599998474121,57.7299995422363,0.0299999993294477,69.4300003051758,1.26999998092651,4.92999982833862,2.59999990463257,1.53999996185303,0.75,0.0199999995529652,0
29.10.2010,10.9899997711182,28.6700000762939,54.6399993896484,0.0199999995529652,80.4199981689453,2.09999990463257,7.61999988555908,5.03999996185303,2.48000001907349,2.78999996185303,0.170000001788139,0
30.10.2010,12.1000003814697,28.9400005340576,55.189998626709,0.00999999977648258,83.9400024414063,2.99000000953674,10.5,7.84999990463257,3.49000000953674,5.25,0.509999990463257,0
31.10.2010,13.6999998092651,28.5300006866455,60.9199981689453,0.469999998807907,84.379997253418,3.86999988555908,13.6700000762939,8.15999984741211,4.53000020980835,6.03000020980835,0.649999976158142,0
1.11.2010,11.75,28.0699996948242,62.4000015258789,2.44000005722046,71.7600021362305,2.99000000953674,15.4899997711182,2.73000001907349,4.03999996185303,1.3400000333786,0.0500000007450581,0
2.11.2010,14.0200004577637,27.3500003814697,60.189998626709,12.1899995803833,55.9099998474121,1.66999995708466,2.23000001907349,1.20000004768372,1.38999998569489,0.340000003576279,0,0
3.11.2010,11.460000038147,26.8999996185303,65.6500015258789,1.45000004768372,67.8399963378906,2.24000000953674,3.99000000953674,2.26999998092651,2.07999992370605,0.709999978542328,0.00999999977648258,0
4.11.2010,14.5,26.9099998474121,58.2900009155273,0.0299999993294477,80.3600006103516,3.09999990463257,6.30999994277954,4.59000015258789,3.00999999046326,2.6800000667572,0.159999996423721,0
5.11.2010,14.3999996185303,27.2600002288818,57.7000007629395,0,83.9599990844727,3.97000002861023,8.60000038146973,7.23000001907349,3.90000009536743,5.05000019073486,0.479999989271164,0
6.11.2010,14.539999961853,27.3500003814697,48.3499984741211,0,86.1600036621094,5.03999996185303,10.9300003051758,9.82999992370605,4.98000001907349,7.44000005722046,0.949999988079071,0
7.11.2010,12.75,28.1599998474121,56.1399993896484,3.91000008583069,68.5299987792969,3.44000005722046,8.94999980926514,2.47000002861023,3.50999999046326,0.920000016689301,0.0199999995529652,0
8.11.2010,10.0200004577637,28.4400005340576,54.0800018310547,42.9599990844727,48.4799995422363,1.6599999666214,1.50999999046326,0.569999992847443,1.23000001907349,0.159999996423721,0,0
9.11.2010,7.84999990463257,28.2700004577637,79.3899993896484,36.5400009155273,31.1800003051758,0.349999994039536,1.12000000476837,0.0199999995529652,0.389999985694885,0,0,0
10.11.2010,8.81999969482422,27.9799995422363,68.5500030517578,34.1300010681152,36.0999984741211,0.409999996423721,1.28999996185303,0.0599999986588955,0.46000000834465,0.00999999977648258,0,0
11.11.2010,10.4499998092651,27.6800003051758,59.1500015258789,1.41999995708466,61.3800010681152,1.03999996185303,2.88000011444092,1.78999996185303,1.0900000333786,0.479999989271164,0.00999999977648258,0
