temp;wind;rh;precip;fire
4,7626;26,5632;70,786;9,0369;0
6,0991;17,2742;56,0664;0,5423;0
1,719;21,4403;75,6349;4,3254;0
11,0219;18,5048;56,4004;0,1237;0
11,7233;24,2592;59,9599;0,1805;0
10,2363;24,2158;58,8017;0,0342;0
10,0511;17,9533;53,877;0,4509;0
11,1989;28,6155;43,4325;0,8558;0
12,1313;15,7921;57,5;5,6835;0
4,8818;11,5746;65,3737;3,991;0
5,6809;10,5174;70,9349;5,424;0
4,1941;15,2546;66,6643;0,6961;0
4,8492;15,9495;64,4396;0,2196;0
7,4456;11,8863;65,4197;0,0486;0
6,8182;13,448;51,6374;0,0942;0
8,9971;14,9285;40,9234;3,0553;0
4,8357;17,4873;63,0273;5,1268;0
5,0501;22,4991;67,6653;0,7036;0
4,8012;12,5665;64,1586;0,6026;0
5,6426;9,367;62,0151;0,0874;0
6,541;16,2754;51,3717;0,8594;0
1,5532;16,1141;68,4467;1,5161;0
3,8257;23,1856;62,3681;0,4989;0
4,3899;20,7613;69,8988;0,0772;0
10,242;24,6531;70,3872;0,045;0
7,4611;24,3204;59,3775;0,0138;0
7,4246;25,7048;51,9303;0,2483;0
7,8343;20,332;40,5372;0,1775;0
10,6615;14,6471;36,5059;0,0249;0
10,9765;11,7486;44,7252;0,0072;0
13,2798;10,191;38,376;0,0013;0
13,5331;19,2623;35,5937;0,2019;0
11,0713;20,2374;48,264;0,0855;0
15,3665;13,1082;41,7243;0,0313;0
15,8534;13,8712;36,898;0,037;0
11,7154;20,5052;66,0681;1,114;0
12,6705;15,3903;40,4101;0,0357;0
15,1931;18,4686;36,2568;0,0179;1
13,8378;21,639;45,3874;0,0295;1
12,4825;31,5494;54,5179;8,0244;0
15,252;15,309;43,3753;7,8091;0
13,8171;11,4067;49,3944;0,197;0
14,7756;17,1119;42,4339;0,9784;0
15,2548;20,7412;38,9536;1,7202;0
15,4944;14,0246;37,2135;0,9232;0
15,6142;15,6069;36,3434;0,0482;0
15,6741;12,1449;35,9084;0,0143;0
15,7041;12,675;35,6909;0,1712;0
15,734;11,3651;35,4733;0,126;0
14,5263;11,872;46,5823;0,1325;0
15,5088;17,2636;42,1995;0,1048;1
14,8835;17,9471;38,2043;0,5829;1
10,9894;12,212;57,732;1,4431;0
12,9018;17,6153;61,205;0,084;0
13,4136;14,8906;48,4757;0,0517;0
16,551;12,387;39,6587;0,1521;1
10,9909;22,4362;52,4391;3,2365;0
9,0079;16,9409;55,106;0,4655;0
8,3682;15,3885;57,3276;0,1087;0
11,9063;10,4341;45,3288;0,0787;0
11,9658;11,4522;54,7304;0,0161;0
14,0687;15,2191;48,0647;3,0854;0
7,6877;24,7513;60,13;6,1147;0
3,4896;32,2896;60,8192;2,9629;0
6,1351;23,4435;74,3147;1,8539;0
10,124;17,7202;65,581;0,1525;0
11,3658;14,7566;66,542;3,1274;0
11,7127;15,9648;65,3821;1,0447;0
14,6123;15,33;65,9169;6,7294;0
16,0125;11,5947;56,3025;0,7111;0
13,7706;16,0812;64,1105;8,4716;0
11,5287;15,7282;71,9184;5,9198;0
12,0294;11,5774;63,2151;1,7374;0
11,9812;10,8159;65,6576;3,7806;0
14,594;11,4422;56,3824;6,4247;0
12,8856;11,516;59,6223;3,8907;0
13,942;10,7131;60,7629;11,6642;0
14,4002;9,8292;62,7473;1,7549;0
14,5895;9,6442;56,9646;1,8424;0
15,377;7,915;59,3714;3,4845;0
14,8397;13,5446;44,7089;8,1349;0
12,4348;24,5525;73,6161;4,6839;0
12,0449;19,7666;44,3717;0,0231;0
16,9794;12,0146;33,7317;0,214;0
17,7008;15,8246;38,4183;2,3029;0
14,9399;11,5694;56,9065;0,4808;0
16,7046;12,914;44,3411;0,0197;0
17,9593;13,2675;50,3263;0,0354;0
20,7316;22,6154;41,5103;5,0268;0
13,3401;13,2012;52,942;2,9243;0
14,1353;16,3573;61,3502;12,6903;0
11,7769;34,9148;69,0921;29,2008;0
7,1047;34,4348;80,8779;15,9178;0
8,4233;17,3472;84,0059;3,5473;0
10,2571;10,6756;65,979;0,7751;0
14,8625;12,8456;52,0803;1,3896;0
17,8463;10,2395;46,7195;0,4988;0
18,757;9,4573;50,9361;1,3095;0
20,7276;10,0815;49,1987;0,0656;0
22,9143;10,7969;42,4942;0,0305;0
22,5191;10,6689;43,0411;2,887;0
20,6087;11,5405;53,0321;7,9058;0
20,339;10,2321;52,1604;1,5741;0
19,1115;9,5542;56,162;8,5578;0
18,316;16,0931;51,2549;3,7707;0
16,5131;12,5402;53,9123;0,5649;0
17,2562;9,8577;45,8407;3,3777;0
16,1508;17,6916;53,6234;0,6832;0
14,543;16,7333;50,9196;0,0268;0
13,9118;13,9303;50,2356;6,6272;0
16,4248;13,15;47,913;0,8161;0
16,6332;14,1302;45,3218;0,1701;0
18,6207;10,8536;46,1999;0,398;0
19,9479;9,5276;48,1878;1,8768;0
21,0026;11,4021;46,0756;0,0288;0
22,6024;12,6953;42,2686;0,0107;1
23,3988;14,8151;44,9114;0,0551;1
24,9879;13,5957;38,7299;0,1928;1
24,6408;10,6379;39,5666;0,3117;1
25,8629;10,9128;42,1373;12,0482;0
24,1746;13,6838;46,0989;3,335;0
24,0941;8,932;50,1851;27,0426;0
20,8609;14,4371;50,8129;16,5883;0
18,3649;16,5578;51,5164;4,6318;0
16,5297;13,6665;62,7713;20,9123;0
16,4521;12,2957;58,4857;7,3805;0
17,5642;13,0417;54,9539;17,7172;0
18,3594;14,587;52,6643;3,1596;0
19,3901;14,3941;48,5353;11,1478;0
19,1662;12,7116;40,9833;0,1003;0
21,4941;12,5234;49,9238;0,0011;0
23,3774;14,4147;52,7492;1,6473;0
23,3579;17,7419;50,8159;4,6676;0
21,3685;20,7222;58,9405;25,4563;0
20,7597;11,6817;46,7302;11,4947;0
20,979;13,6811;45,752;0,2066;0
23,5761;11,6184;42,4005;0,0088;0
25,0922;17,7722;45,9912;0,0957;1
17,3421;21,4099;54,4528;25,8012;0
20,2014;12,0049;44,985;0,0046;0
23,424;11,025;42,9628;0,1052;0
20,29;16,4348;54,9019;2,4106;0
24,5586;13,4712;35,0981;0,0075;0
25,2736;14,7986;43,1103;0,1101;1
24,7174;8,5988;54,3009;0,1624;0
26,0941;9,3316;46,2386;0,1271;0
23,2663;19,4278;51,503;12,1121;0
20,6756;17,0585;47,8763;1,4381;0
18,3911;17,1191;56,4808;12,2521;0
17,1745;13,8904;58,3465;1,4662;0
19,8657;12,7107;52,5998;1,5115;0
20,1512;12,9189;51,5499;11,8324;0
22,53;8,2722;50,8617;2,6339;0
21,6496;16,7067;54,9593;4,9946;0
23,719;17,8601;44,4993;5,7119;0
23,1417;16,5843;50,9229;6,9437;0
23,2314;16,2414;52,7072;1,3457;0
23,7956;12,7868;53,0065;0,2771;0
26,2919;9,6951;43,9949;0,0113;0
26,0968;15,8885;43,3808;12,2877;0
20,8329;10,2564;52,2312;14,4626;0
22,1061;12,8359;56,5769;3,1492;0
22,3295;9,9964;52,4186;0,3073;0
23,3971;7,9464;51,208;3,4654;0
23,8613;8,698;53,8142;15,4112;0
23,4907;10,5113;63,0892;22,3882;0
20,1742;8,9009;60,777;3,3218;0
23,7854;12,113;53,3535;3,1033;0
23,5493;19,3585;38,3808;27,3976;0
20,3686;9,978;56,051;9,3948;0
22,8181;13,0989;55,3816;4,0455;0
23,7315;9,7515;58,7918;0,7325;0
24,4701;10,2088;49,2359;9,4331;0
23,6259;11,0478;52,8191;0,0436;0
23,313;12,7751;51,6203;23,9349;0
20,1823;16,0353;58,275;9,941;0
21,652;12,6329;57,8596;3,3886;0
22,7989;10,9877;48,0743;0,2924;0
24,9962;10,0653;49,2421;0,0356;0
25,1428;9,2532;51,9329;0,0712;0
26,807;11,8883;43,9899;0,0326;0
26,8157;11,8012;45,1917;0,0011;0
27,1848;18,7995;44,1932;0,0002;1
24,6702;16,9134;53,3857;3,5222;0
19,9576;10,3669;56,1119;0,0602;0
20,4105;12,363;52,1355;2,4935;0
19,2759;14,6609;46,6446;2,2762;0
21,4375;11,2056;43,8287;0,0038;0
23,4077;12,6016;47,9697;0,2445;1
22,58;13,1745;55,3847;1,2847;0
21,9168;13,9671;58,1973;23,9146;0
21,7968;9,7972;53,7322;6,7162;0
23,1221;11,9049;55,6141;30,4485;0
20,457;14,5444;47,2195;0,2497;0
20,7436;12,5636;53,0602;0,1208;0
22,8393;18,2523;53,436;0,2305;0
20,8535;16,8155;60,255;1,8056;0
21,5864;17,5851;48,7088;0,0219;0
21,7013;14,858;42,9952;0,0011;0
23,2637;10,3046;47,4077;0,0673;0
21,6952;9,6363;55,9798;1,2263;0
18,3799;21,5814;60,0992;51,6051;0
20,4288;22,8994;57,6656;6,6907;0
19,3135;19,2076;60,6108;5,3785;0
17,2165;14,9943;61,5844;8,1068;0
19,0114;15,2256;71,191;1,6941;0
17,7216;14,2878;59,265;1,4761;0
18,0668;12,7559;59,8062;0,7109;0
19,8825;9,3461;59,6624;3,9157;0
21,3222;9,4208;50,6213;0,0596;0
21,3005;10,6429;52,6636;10,4719;0
20,4619;16,8306;54,0342;34,3481;0
18,473;18,4593;58,7891;20,793;0
18,5218;14,7923;55,4529;2,6348;0
17,8762;9,3665;56,3693;2,627;0
16,4874;8,7101;59,2836;1,5956;0
17,1055;12,5938;54,4934;0,2154;0
17,3952;14,3444;60,1916;0,0305;0
19,8671;10,547;50,546;0,0197;0
22,1278;14,4297;55,8771;0,2454;0
21,0268;15,1003;57,3596;59,1507;0
19,4312;13,7075;59,6095;2,5991;0
17,8641;16,2292;59,4512;33,0749;0
12,343;20,8103;54,5732;8,7163;0
16,191;11,43;47,8438;0,0667;0
16,9395;13,4257;60,0997;1,6147;0
13,6097;20,2382;59,2916;0,223;0
15,0483;18,877;51,8894;0,0281;0
17,3816;14,4435;56,7834;0,0009;0
19,6653;10,6833;49,4991;0,0001;0
19,514;9,3508;48,4724;0,0058;0
19,8796;9,1774;47,8799;1,2799;0
17,1385;13,8444;49,5732;4,3118;0
15,2094;14,0785;71,9806;0,0923;0
14,1305;11,3642;65,4055;0,6031;0
15,0362;10,9999;66,9238;0,1876;0
16,1;12,567;59,8439;1,3905;0
17,149;10,847;57,6913;0,0386;0
18,9199;11,2329;54,5235;0,101;0
20,3573;13,5755;45,5363;0,0022;0
21,0177;11,1716;49,4544;0,0043;0
20,3263;11,4925;47,0914;0,0023;0
20,143;10,0725;54,9319;0,0034;0
19,7974;14,323;52,2939;0,0344;1
19,7194;15,0241;49,8363;0,5;1
14,0515;21,2957;65,4399;14,2418;0
16,5445;18,1464;60,5412;14,8091;0
15,993;19,6805;73,3972;1,1327;0
15,1327;15,3968;56,4536;0,0069;0
17,4308;11,8846;51,076;0,0003;0
17,1244;12,1779;55,47;0,0142;0
15,1958;15,1261;66,5934;0,2499;0
7,5144;25,5858;67,2793;11,5582;0
8,2386;15,7098;69,0042;4,7015;0
7,4089;20,7544;70,0344;3,2272;0
11,437;23,0079;60,8274;0,3939;0
9,9745;21,9694;67,3526;0,1531;0
9,6323;18,8088;69,2085;0,1566;0
9,8787;14,5791;60,8479;0,2282;0
8,083;7,776;72,8404;0,3726;0
9,2637;12,7013;72,5553;0,2324;0
8,8538;15,8364;66,3524;0,0379;0
11,3719;12,8086;56,1983;0,0372;0
12,5647;10,0634;53,3454;0,0239;0
11,0247;16,425;57,1902;0,0154;0
12,295;25,8745;58,6361;0,0281;0
12,2035;32,3432;66,9239;1,2285;0
12,3172;30,497;61,2856;7,264;0
11,0225;28,7248;70,6189;3,3128;0
10,6598;9,5942;66,8108;1,6755;0
11,502;10,5543;72,8499;0,0257;0
13,1168;16,3264;60,2236;0,0491;0
12,1117;18,3938;54,509;1,8396;0
6,1141;20,8965;65,7613;13,0655;0
5,9606;13,1219;74,8523;8,1597;0
9,1151;11,5245;75,6095;0,0294;0
12,3197;15,8261;63,4305;0,5787;0
8,3291;18,0149;67,9617;7,6913;0
9,2275;19,5978;60,0117;13,3352;0
9,2141;25,6634;73,8515;20,7153;0
6,8696;13,7466;58,3376;5,0948;0
5,1173;16,0097;68,1881;0,0783;0
6,5977;13,3878;65,1513;0,1231;0
8,3597;9,487;66,501;0,066;0
8,3323;10,6701;67,5572;0,0569;0
9,2595;12,0847;68,3002;0,0203;0
6,4554;10,7349;76,1065;0,0448;0
6,0098;12,8776;67,2836;0,3785;0
5,4684;11,1552;75,5703;0,343;0
3,6345;16,6476;78,6244;0,1641;0
7,8084;16,5845;74,1757;9,1364;0
6,4955;11,9596;74,5415;8,3709;0
5,7369;21,5086;75,8979;37,0962;0
5,0904;14,9631;74,4232;12,593;0
5,3052;15,7907;76,7248;2,1362;0
4,6058;12,7267;79,1601;8,5275;0
5,4582;12,728;72,3029;6,5209;0
3,1766;9,8472;83,3011;4,1478;0
2,8572;8,8938;73,8944;0,5442;0
2,1391;19,4865;68,7395;0,0099;0
2,5173;28,142;73,2577;0,102;0
4,0455;18,8612;72,1854;0,071;0
2,8248;8,6937;67,521;0,1078;0
3,6318;16,7869;52,5561;0,0115;0
7,3144;19,8637;54,8122;0,0644;0
6,5669;17,2223;60,8009;0,2446;0
4,9539;16,2568;53,7008;0,2543;0
2,5666;19,132;74,2863;25,2026;0
2,3637;11,8678;77,1262;3,3735;0
5,4648;10,8159;61,5277;0,1686;0
8,7527;16,2724;64,6426;0,1717;0
5,2676;14,9942;77,3489;0,178;0
3,6176;20,3938;50,8689;1,1833;0
7,1481;22,386;59,3038;0,21;0
9,5563;19,9213;55,1544;0,0894;0
8,5361;18,4969;58,9794;0,0113;0
5,1135;12,3793;69,5409;0,4435;0
1,4635;24,3415;61,9504;3,1969;0
-2,7898;18,989;55,2843;6,2425;0
-3,0369;28,8506;74,0197;11,6516;0
-4,7487;31,8515;67,8777;3,9711;0
-7,8485;28,6794;78,3438;0,0008;0
-5,4309;33,1635;86,5335;0,0319;0
-1,1384;20,7957;69,9015;0,4969;0
4,4207;15,3186;68,9853;4,3271;0
5,1962;19,7554;74,0594;6,4851;0
3,1413;27,8993;60,1493;0,873;0
-2,4906;25,4014;66,8297;27,8719;0
-1,2203;22,5354;61,0314;0,0172;0
1,7046;11,8486;64,8161;0,2792;0
-1,4421;12,1796;62,2293;1,0016;0
7,4076;22,1582;78,4036;6,916;0
8,8991;26,6008;63,2813;4,6845;0
6,6986;24,5266;63,0683;10,661;0
1,7031;20,2262;57,5737;0,0657;0
6,1119;19,4722;57,6232;0,0493;0
7,558;17,3272;52,7668;0,2549;0
6,754;14,0379;48,0209;0,4812;0
7,0561;20,1202;65,9015;0,4208;0
3,2078;30,1989;69,556;4,6364;0
1,9927;19,3056;72,3924;36,7545;0
0,9841;11,7626;69,306;11,2723;0
2,0572;15,7258;71,053;4,8413;0
2,4182;12,1534;62,5446;5,0881;0
5,2952;17,4675;58,4587;2,4782;0
3,367;20,55;65,8792;6,7131;0
1,7347;21,8344;67,4288;1,6012;0
-0,1678;25,0721;68,2065;2,2077;0
0,7371;18,3611;64,0155;0,0467;0
1,96;13,4387;70,2489;2,639;0
-0,2275;18,6339;69,4147;1,104;0
2,1193;19,1719;51,8751;19,9913;0
3,9136;39,8307;59,1648;20,7621;0
2,469;19,0995;50,0477;7,0858;0
-0,0443;15,6714;68,4119;22,3396;0
-1,234;13,6703;64,1168;2,2972;0
-0,2441;17,9832;58,4035;3,7416;0
1,2068;18,1191;67,0138;14,0549;0
-0,6214;23,2624;61,1173;8,9425;0
4,8863;23,8271;56,5952;25,4554;0
-0,8993;19,1411;66,041;4,0606;0
-1,3347;23,2889;66,3597;6,7254;0
-2,0013;30,1992;59,655;2,1977;0
0,4783;25,9854;69,7354;0,0041;0
2,5931;17,4808;71,4916;0,0588;0
4,4479;13,6838;65,2339;0,0009;0
5,0968;10,043;65,0904;0,0002;0
5,3182;12,7148;63,3983;0,0009;0
4,515;14,0966;61,3875;0,016;0
6,4377;14,9745;57,5032;0,067;0
2,8515;22,1406;57,3866;0,0026;0
3,6237;21,1641;37,0236;0,0067;0
5,5451;9,8127;38,7863;0,0538;0
9,3283;10,1035;35,452;1,0829;0
8,9284;23,8264;41,2356;4,6287;0
4,0713;28,6605;81,3027;21,4394;0
7,3925;15,1238;71,7959;3,3237;0
5,1285;15,9274;65,9143;13,5828;0
1,6258;21,5102;70,2493;4,977;0
3,4313;14,5174;66,1054;1,5948;0
1,9597;14,458;69,7146;0,4853;0
6,8437;14,0057;69,1908;0,375;0
7,0361;15,1584;60,1196;1,2791;0
5,0907;26,5493;53,3297;17,4081;0
5,1148;18,4896;48,9759;0,3621;0
6,6252;18,141;68,3868;13,0518;0
5,1373;43,1846;61,1432;52,881;0
3,566;39,5244;57,8095;1,924;0
5,0612;34,5913;54,5296;5,7526;0
5,7501;27,6473;66,1344;0,5826;0
5,9873;17,4924;71,2233;0,2947;0
5,7632;15,1986;60,3363;3,6719;0
8,1446;16,6442;61,4174;4,4596;0
2,0742;25,1338;70,106;2,3971;0
4,8834;16,5441;74,4769;1,3871;0
4,2287;12,1056;65,7045;0,0387;0
7,0602;14,8597;50,7878;0,5362;0
9,7644;16,4319;58,4274;0,6648;0
8,8963;16,202;51,7535;0,8457;0
6,8876;13,5296;58,6443;0,1809;0
5,0206;17,5985;51,7111;0,166;0
7,9387;14,4153;41,1068;0,0502;0
9,9094;18,7396;37,3284;0,2999;0
9,1007;16,6278;38,7742;5,9548;0
9,0811;16,6851;56,9688;0,379;0
11,1286;14,8789;60,9517;0,1386;0
10,725;27,2021;78,5;12,3746;0
12,76;19,0333;53,5727;1,6265;0
11,5618;22,6484;69,0832;1,0519;0
8,3661;33,9273;56,5411;1,3883;0
9,0997;16,4188;52,645;0,2745;0
11,2848;23,2308;50,698;12,4404;0
12,4555;23,7682;49,7387;3,2428;0
9,2436;19,1589;70,1203;4,051;0
8,4152;20,8994;35,7603;0,6094;0
6,6369;21,2544;49,6542;0,0477;0
6,7739;13,8894;50,3672;3,5656;0
7,5314;26,5187;64,0062;11,034;0
6,3348;29,474;53,3647;1,1416;0
7,3097;31,5093;60,1086;1,2284;0
6,4671;23,9987;65,0962;0,0648;0
10,6404;19,3633;51,9655;0,0363;0
14,3486;12,8096;34,1836;0,0478;0
15,2702;16,8927;38,9486;0,2713;0
15,7808;14,9291;45,3126;0,6046;0
15,7764;11,187;43,1452;0,2096;0
14,3914;15,8446;35,0212;1,7882;0
16,9205;12,9338;39,6977;0,4011;0
17,9201;20,8514;39,0696;0,2435;1
14,2202;23,7365;56,0867;2,6204;0
10,9214;19,2847;66,3373;3,9665;0
8,4725;17,6433;48,0323;0,0487;0
12,1779;17,5727;37,0995;0,0495;0
13,3013;22,1266;37,9594;0,1447;1
14,9525;19,234;36,596;0,0711;1
16,0832;16,5584;32,3197;0,2875;1
13,1826;17,01;61,3825;4,8582;0
14,99;12,4236;55,242;0,0395;0
17,2195;15,3634;44,6879;0,1501;0
16,6147;22,1218;51,2057;1,5378;0
14,1254;19,4158;54,0166;6,0089;0
13,3725;20,1294;50,586;0,1558;0
15,5465;11,6021;48,346;1,2857;0
16,0259;21,7388;45,252;3,4715;0
15,5585;17,2338;65,2392;7,5839;0
16,6772;12,2206;55,5506;0,1967;0
20,3741;12,7481;55,4714;0,2682;0
22,6691;16,3248;37,9506;0,1257;1
23,9215;16,9161;37,4165;1,9086;0
18,9832;17,5238;51,9827;0,3239;1
19,0508;15,3947;44,7128;0,0358;1
19,5581;15,3923;43,2793;1,7859;0
16,6388;22,54;47,2711;1,7715;0
15,7317;22,5496;41,6018;0,003;1
17,9782;12,3555;45,5365;0,0523;1
22,0999;14,4986;41,4971;0,1041;1
19,4918;18,3787;47,8082;9,195;0
19,9258;19,2239;46,1492;5,0964;0
18,7222;14,4656;52,8;1,5938;0
19,3257;16,5653;49,408;0,0939;0
21,2711;15,4614;48,2227;1,9833;0
21,897;10,5854;42,8679;15,7023;0
22,4857;15,024;42,7605;2,7458;0
15,8354;16,8488;69,2111;6,0877;0
16,5706;17,9294;64,9787;18,8981;0
15,2157;13,11;52,5739;2,9211;0
13,2399;12,816;60,5886;8,4117;0
12,1013;14,7969;60,0863;15,3155;0
14,0666;16,5337;65,0687;1,5675;0
14,6997;25,508;51,8651;0,2557;0
13,7902;17,5528;52,9558;0,0194;0
18,0706;12,1784;39,6732;0,0045;0
20,2038;10,7575;37,2276;0,0677;0
20,1691;10,0527;46,484;0,6713;0
21,9439;8,0619;41,3969;3,1653;0
22,4307;9,7237;42,7939;0,2874;0
23,9079;11,046;39,8357;0,0276;1
23,252;14,7098;44,3784;0,2898;1
23,0651;17,4744;50,0377;0,407;1
22,9413;13,832;47,899;0,6409;1
23,1558;16,7815;42,2492;0,0045;1
22,2025;13,9451;42,1796;2,0737;0
22,0837;11,645;45,2182;1,7328;0
21,927;13,0472;52,3575;5,4885;0
22,8426;11,3992;47,8475;3,2818;0
24,6921;11,9431;42,5345;1,1304;0
23,3736;15,2661;45,042;1,3979;0
24,1216;18,972;42,1937;5,537;0
22,9078;16,0641;44,7562;1,0904;0
21,0072;12,8962;54,8217;1,6851;0
18,0821;18,3068;54,657;13,8793;0
18,656;19,0382;56,1842;0,2901;0
20,2446;12,661;48,0075;6,2645;0
16,4254;15,0173;54,6321;2,7539;0
16,2721;16,5051;49,3042;0,0994;0
18,4941;11,347;42,5616;0,0215;0
22,2449;18,3322;41,9245;2,1783;0
17,8569;15,4262;63,2095;10,8492;0
17,8938;16,2267;43,9843;0,0843;0
19,5738;21,0712;44,5169;0,2591;1
21,116;15,6529;44,2219;1,4806;0
18,9135;16,9325;59,2782;3,7176;0
20,4567;15,4169;51,8309;0,5709;0
20,7871;15,9528;43,7932;0,0194;1
22,469;12,9014;42,3996;0,0249;1
24,8278;10,3849;42,8051;0,0011;1
24,1656;16,2742;44,3859;0,0027;1
24,4047;11,4338;41,4787;0,0001;1
26,0621;9,3324;41,8923;0,0005;1
27,7875;10,1979;40,5635;0,0006;1
29,3639;10,3976;37,1831;0,0234;1
28,6349;15,1651;38,9694;0,7667;1
22,4277;17,4881;53,617;0,2299;1
22,1407;19,6968;41,4562;0,303;1
25,1401;10,6892;35,0604;0,0036;1
26,0556;11,2924;35,271;0,0149;1
24,022;13,4194;48,2265;2,3441;0
24,7129;13,278;44,7103;0,0529;1
25,6562;11,184;45,9886;0,0021;1
28,4655;10,0531;41,1422;0,2435;1
28,2089;10,2926;42,0302;0,6092;1
28,9206;10,1123;39,6299;1,6361;1
29,5451;11,4724;37,0949;0,0062;1
28,6375;13,9424;42,7499;0,0238;1
29,4478;14,4258;37,7874;0,0018;1
29,0564;12,1911;37,8434;1,1291;1
28,8748;11,5344;39,5092;16,9649;0
26,248;11,8234;42,861;2,4935;0
27,9893;11,7392;40,3951;4,1862;0
22,9952;12,6855;53,903;1,2761;0
24,6321;13,071;50,6294;0,2085;1
25,4701;10,7258;44,4709;0,0051;1
25,5609;11,4486;51,9626;0,0069;1
24,4658;12,8163;55,1107;0,133;1
22,2671;14,6881;59,4583;17,0562;0
25,6522;12,4535;49,7174;0,1293;0
25,7389;12,5475;48,5013;8,0039;0
24,9459;11,2104;53,523;10,0857;0
25,6386;10,5923;52,4295;0,8074;0
26,1397;13,6133;45,7013;0,3957;1
27,8823;15,4395;42,2075;1,8981;0
28,1143;15,4315;43,4002;1,6215;1
28,7515;16,2278;36,5986;0,6614;1
25,917;15,2376;37,2737;0,1696;1
25,9541;11,0611;37,5313;1,4501;1
25,5114;9,7955;39,7613;1,7247;0
27,8246;13,5685;35,8888;0,3353;1
27,9188;12,9811;34,198;0,111;1
27,8513;10,0022;37,6943;2,8541;0
26,4651;11,4862;40,0768;9,965;0
25,1047;13,178;42,9667;28,6518;0
20,2557;16,6276;60,4517;2,0284;0
21,9642;11,3792;49,2888;0,249;0
22,4552;9,3497;47,739;8,0628;0
19,9681;12,3055;51,1173;0,5453;0
17,7118;14,9681;56,3908;0,856;0
19,1266;13,3712;55,6132;2,0036;0
19,727;9,9653;53,3891;0,0661;0
23,8588;11,9662;46,3271;0,1454;1
22,6021;12,8285;56,1903;3,0424;0
23,3294;13,3601;58,5658;0,3341;0
25,1822;9,6359;47,6248;0,0014;0
25,5139;10,6213;46,5208;0,0003;1
27,0593;13,0129;43,0402;0,0002;1
27,8343;11,4991;41,2674;0,0007;1
27,8273;11,9016;40,1615;0,0013;1
26,3694;12,2223;41,6079;0,0009;1
25,5872;10,8124;41,8282;0,2443;1
24,227;11,1989;45,1751;0,1267;1
23,8065;12,5064;51,3015;3,4125;0
20,4561;18,055;58,0325;17,8287;0
18,4153;14,1101;52,506;0,0831;0
17,159;16,4653;47,7912;0,062;0
15,856;17,2045;50,5438;0,007;1
17,7193;16,6563;44,9222;0,753;1
12,7253;17,5123;70,6861;2,969;0
17,1334;8,9327;51,276;0,1026;0
19,9531;11,0331;47,8379;0,0106;0
21,4709;11,8373;48,8905;0,0859;1
23,5074;21,8009;46,7851;0,5592;1
24,0763;19,3659;50,1737;0,254;1
25,1586;21,7193;51,5415;0,1649;1
27,1669;20,1557;35,0136;0,0166;1
28,4679;13,6118;33,7911;0,1161;1
24,5101;12,8583;44,8819;2,0815;0
16,91;19,4775;58,4226;23,0335;0
17,1634;23,3833;58,0862;0,119;0
19,6754;13,0173;56,4005;0,0107;0
20,6809;13,8791;47,3355;0,1517;1
17,2117;15,1262;57,3367;22,7292;0
14,3997;11,0301;64,8943;2,8161;0
14,7298;16,7066;58,4475;0,1371;0
14,0601;19,981;58,4183;3,4471;0
12,9553;23,2805;71,5716;1,3173;0
14,2151;20,6936;70,4733;0,0245;0
14,6139;20,256;59,9259;0,173;0
16,7031;16,9833;53,7461;0,1842;0
17,6464;14,3734;53,4509;0,2446;0
17,0665;13,9595;58,1948;1,4648;0
17,0835;15,0793;57,5766;1,9697;0
16,1847;12,2308;52,0331;4,0623;0
16,8925;8,4763;62,1759;5,8356;0
12,5532;12,6874;64,5013;7,4146;0
12,437;10,7806;71,6116;3,3179;0
13,4322;10,1277;62,7563;0,4052;0
14,225;22,5945;49,75;36,0696;0
10,0126;20,1331;83,374;24,3531;0
12,7575;11,5159;64,4295;0,0177;0
14,5321;15,0842;66,8626;5,636;0
13,0455;28,1432;66,9747;51,9242;0
12,4827;28,3654;68,9521;50,6474;0
13,3722;14,2126;64,4562;7,0307;0
12,2894;11,7116;63,5048;2,0995;0
13,9677;10,9518;58,3586;1,1461;0
14,2656;16,4938;63,4137;36,5463;0
8,7118;17,356;56,6877;0,0031;0
9,6299;19,6008;64,0473;0,1759;0
8,8404;30,9182;70,3914;2,3827;0
10,2514;27,0335;64,3897;0,1322;0
13,2357;16,9535;59,6312;0,0004;0
14,8685;10,6767;44,6404;0,2015;0
14,6954;12,1496;56,4063;0,1974;0
14,1438;11,4059;50,5869;0,0021;0
13,7571;12,5486;45,6429;0,3532;0
12,8065;14,8815;56,5549;1,537;0
10,8879;19,5456;55,625;0,0281;0
10,9263;23,7336;58,6052;0,0041;0
9,3468;19,8509;62,1441;0,0007;0
11,9668;10,3247;52,997;0,0003;0
14,4277;9,6898;42,1372;0,0004;0
14,884;9,8291;45,6716;0,0039;0
12,9223;9,6298;54,8965;0,0037;0
12,5154;12,1644;55,7653;0,0023;0
12,7;13,6759;51,6058;0,0033;0
13,82;12,8846;60,9556;0,0122;0
16,8658;15,7466;44,5408;0,0044;0
15,3151;12,9174;50,0805;0,2566;0
15,4732;11,7716;53,0574;0,0082;0
13,6254;11,4674;56,6302;0,0006;0
13,5171;11,1359;50,6609;0,0029;0
9,5157;14,7337;58,968;0,0024;0
10,5937;15,9566;48,9664;0,2211;0
12,0901;13,3578;52,2483;0,0061;0
12,3276;16,4145;45,0437;0,0289;0
12,8196;16,1593;51,8047;0,0515;1
11,3669;15,2288;51,4535;0,0019;0
